prospects, personnes physique (particuliers)	215	select	0	1			["pas d'infos à partager","moins de 25 % des infos","environ la moitié","plus de 75% des infos","100% des infos"]		3	0	4	1	b49e2eaa-8ac668dd-6183a0ae64b338.39792438	1754	215
prospects professionnels	215	select	0	1			["pas d'infos à partager","moins de 25 % des infos","environ la moitié","plus de 75% des infos","100% des infos"]		4	0	4	1	b49e2eaa-8ac668dd-6183a0ae6508b7.16239760	1755	215
clients, personnes physique (particuliers)	215	select	0	1			["pas d'infos à partager","moins de 25 % des infos","environ la moitié","plus de 75% des infos","100% des infos"]		5	0	4	1	b49e2eaa-8ac668dd-6183a0ae6539a2.38133663	1756	215
clients professionnels	215	select	0	1			["pas d'infos à partager","moins de 25 % des infos","environ la moitié","plus de 75% des infos","100% des infos"]		6	0	4	1	b49e2eaa-8ac668dd-6183a0ae656b84.78631582	1757	215
fournisseurs	215	select	0	1			["pas d'infos à partager","moins de 25 % des infos","environ la moitié","plus de 75% des infos","100% des infos"]		7	0	4	1	b49e2eaa-8ac668dd-6183a0ae65a274.21443316	1758	215
sous-traitants ou co-traitants	215	select	0	1			["pas d'infos à partager","moins de 25 % des infos","environ la moitié","plus de 75% des infos","100% des infos"]		8	0	4	1	b49e2eaa-8ac668dd-6183a0ae65d850.18979092	1759	215
confrères	215	select	0	1			["pas d'infos à partager","moins de 25 % des infos","environ la moitié","plus de 75% des infos","100% des infos"]		9	0	4	1	b49e2eaa-8ac668dd-6183a0ae6629b5.19448583	1760	215
Groupes d'utilisateurs	215	description	0	1				&lt;p&gt;Les groupes d’utilisateurs utilisent des dossiers partagés, des logiciels sur le serveur, des espaces collaboratifs, des solutions Cloud, ... et permettent de partager des informations en temps réel.&lt;br /&gt;Pour les groupes suivants, quelle proportion de vos informations partagez-vous ?&lt;/p&gt;	0	0	4	1	b49e2eaa-8ac668dd-6183a0ae665dc5.32075765	1761	215
Sauriez-vous indiquer des mesures de sécurité qui vous sont connues pour protéger les données ? 	216	textarea	0	0	&lt;p&gt;Les accès papier sont sécurisés par …&lt;/p&gt;&lt;p&gt;Les accès logiciel sont sécurisés par …&lt;/p&gt;&lt;p&gt;Selon vous, la sécurité devrait-elle être améliorée ?&lt;/p&gt;&lt;p&gt;Pensez-vous que vos infos essentielles sont toutes sauvegardées ? &lt;/p&gt;&lt;p&gt; &lt;/p&gt;				0	0	4	1	b49e2eaa-8ac668dd-6183a0ae6711d4.77948853	1762	216
Pour générer, enregistrer et retrouver vos mots de passe, quelles solutions utilisez-vous ? 	216	textarea	0	0	&lt;p&gt;un logiciel dédié ?&lt;/p&gt;&lt;p&gt;Vous enregistrer vos mots de passe dans votre navigateur internet ? &lt;/p&gt;&lt;p&gt;Dans votre smartphone ?&lt;/p&gt;&lt;p&gt;Dans un carnet ?&lt;/p&gt;				1	0	4	1	b49e2eaa-8ac668dd-6183a0ae681fb8.94614930	1763	216
Utilisez-vous des mots de passe partagés avec des collègues	216	select	0	1			["je ne savais pas que c'était possible","oui, pour quelque uns","oui très souvent"]		2	0	4	1	b49e2eaa-8ac668dd-6183a0ae691cc0.24514869	1764	216
Utilisez un badge pour vous identifier, entrer au bureau, photocopier, ou autres ? 	216	text	0	0	oui pour ... non				3	0	4	1	b49e2eaa-8ac668dd-6183a0ae694d76.13224832	1765	216
Des parties de votre environnement de travail sont-elles sous vidéo surveillance ?	216	text	0	0					4	0	4	1	b49e2eaa-8ac668dd-6183a0ae6a48e5.94429220	1766	216
Avez-vous suivi une sensibilisation à la protection des données et au RGPD (si oui, date, circonstances)?	216	text	0	0					5	0	4	1	b49e2eaa-8ac668dd-6183a0ae6b4e11.27865277	1767	216
Etes-vous souvent en relation directe avec l’entreprise ou le service qui gère la maintenance informatique ?	216	select	0	1			["jamais","rarement","fréquemment"]		6	0	4	1	b49e2eaa-8ac668dd-6183a0ae6cb142.55282011	1768	216
Ces dernières années avez-vous suivi une formation à un logiciel ? lequel ?	216	text	0	0					7	0	4	1	b49e2eaa-8ac668dd-6183a0ae6d4292.40421232	1769	216
Que diriez-vous concernant les performances (vitesse d'accès) des matériels et du réseau de l’entreprise	217	select	0	1			["des lenteurs récurrentes","doucement mais surement","c'est fluide","au top"]		0	0	4	1	b49e2eaa-8ac668dd-6183a0ae6fd133.05204779	1770	217
Que diriez-vous concernant les performances (continuité de service) des matériels et du réseau de l’entreprise	217	select	0	1			["jamais en panne","rarement","occasionnellement","fréquemment"]		1	0	4	1	b49e2eaa-8ac668dd-6183a0ae701246.28411683	1771	217
Globalement, que diriez-vous concernant les outils logiciel utilisés par votre organisme	217	select	0	0			["obsolètes","à rafraichir","ils font le job","au top"]		3	0	4	1	b49e2eaa-8ac668dd-6183a0ae705664.89428782	1772	217
Votre commentaire sur votre matériel, le réseau, les logiciels, les performances :	217	textarea	0	0					4	0	4	1	b49e2eaa-8ac668dd-6183a0ae70a5c9.61459321	1773	217
En réfléchissant à vos outils ou à votre organisation, qu’est-ce qui vous ennuie, vous agace ?	217	textarea	0	0					5	0	4	1	b49e2eaa-8ac668dd-6183a0ae71e2e3.54045940	1774	217
Selon vous, qu’est-ce qui pourrait vous simplifier la vie ?	217	textarea	0	0					6	0	4	1	b49e2eaa-8ac668dd-6183a0ae72faa5.96290387	1775	217
Comment qualifiriez vous le service de maintenance informatique ?	217	select	0	1			["je n'en ai jamais eu besoin","j'en aurai besoin, mais je ne sais comment le joindre","il est difficilement joignable","il est joignable mais pas toujours efficace","il est joignable et efficace"]		2	0	4	1	b49e2eaa-8ac668dd-6183a0ae740658.22351329	1776	217
Combien de documents vous scannez	218	text	0	0					4	0	4	1	b49e2eaa-8ac668dd-6183a0ae74bb23.48385026	1777	218
Combien de documents vous imprimez	218	text	0	0					5	0	4	1	b49e2eaa-8ac668dd-6183a0ae75cae5.85773474	1778	218
Combien de fichiers ouverts et enregistrés	218	text	0	0					6	0	4	1	b49e2eaa-8ac668dd-6183a0ae76cf13.00090297	1779	218
Combien de mails reçus (hors ceux non sollicités)	218	text	0	0					4	0	4	1	b49e2eaa-8ac668dd-6183a0ae77d411.32522036	1780	218
Combien de mails envoyés	218	text	0	0					5	0	4	1	b49e2eaa-8ac668dd-6183a0ae78e481.00138325	1781	218
Pour les logiciels, combien de documents ou fiches modifiés / ajoutés	218	text	0	0					6	0	4	1	b49e2eaa-8ac668dd-6183a0ae7a16b9.69438836	1782	218
D'autres volumétries à préciser ?	218	text	0	0					7	0	4	1	b49e2eaa-8ac668dd-6183a0ae7b2294.58598657	1783	218
Le temps passé en conversation téléphonique	218	text	0	0					6	0	4	1	b49e2eaa-8ac668dd-6183a0ae7c3c67.82938329	1784	218
Pour diffuser vos informations, à quelle fréquence utilisez-vous les canaux suivants : conversations en vis-à-vis	219	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		0	0	4	1	b49e2eaa-8ac668dd-6183a0ae7dc677.66234850	1785	219
le courrier postal ou faxs	219	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		3	0	4	1	b49e2eaa-8ac668dd-6183a0ae7e0864.38335301	1786	219
l'envoi de mails	219	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		4	0	4	1	b49e2eaa-8ac668dd-6183a0ae7e45c5.74884013	1787	219
la saisie dans les logiciels/applications métiers (gestion des ventes, de chantier, application web, ...)	219	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		6	0	4	1	b49e2eaa-8ac668dd-6183a0ae7e9583.21337756	1788	219
la saisie sur des plateformes collaboratives (Teams, Trello, ...)	219	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		5	0	4	1	b49e2eaa-8ac668dd-6183a0ae7ed122.88016347	1789	219
les réunions	219	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		1	0	4	1	b49e2eaa-8ac668dd-6183a0ae800981.37247622	1790	219
les appels téléphoniques	219	select	0	1			["Jamais","Rarement","Parfois","Fréquemment","Toujours"]		2	0	4	1	b49e2eaa-8ac668dd-6183a0ae805af2.75465349	1791	219
Autres remarques sur vos canaux de communication : 	219	text	0	0					7	0	4	1	b49e2eaa-8ac668dd-6183a0ae809265.83471186	1792	219
Pouvez-vous indiquer un ordre d’idée du nombre d’interlocuteurs avec qui vous êtes régulièrement en relation :	220	text	0	0					20	0	4	1	b49e2eaa-8ac668dd-6183a0ae820be1.28204497	1793	220
Vers quels interlocuteurs émettez-vous des informations ? collègues de votre service	220	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		10	0	4	1	b49e2eaa-8ac668dd-6183a0ae831fe3.90373495	1794	220
les collègues de votre organisme	220	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		11	0	4	1	b49e2eaa-8ac668dd-6183a0ae8370b3.27477727	1795	220
des prospects, personnes physique (particuliers)	220	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		12	0	4	1	b49e2eaa-8ac668dd-6183a0ae83ac55.87569155	1796	220
des prospects professionnels	220	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		13	0	4	1	b49e2eaa-8ac668dd-6183a0ae83ea49.75409915	1797	220
des clients, personnes physique (particuliers)	220	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		14	0	4	1	b49e2eaa-8ac668dd-6183a0ae8422e2.76103924	1798	220
des clients professionnels	220	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		16	0	4	1	b49e2eaa-8ac668dd-6183a0ae846ea7.31978285	1799	220
des fournisseurs	220	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		15	0	4	1	b49e2eaa-8ac668dd-6183a0ae84a637.11177941	1800	220
des sous-traitants ou co-traitants	220	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		17	0	4	1	b49e2eaa-8ac668dd-6183a0ae84dcb1.32453557	1801	220
des confrères	220	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		18	0	4	1	b49e2eaa-8ac668dd-6183a0ae851784.88331764	1802	220
une imprimante personnelle	221	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		0	0	4	1	b49e2eaa-8ac668dd-6183a0ae85c2f5.58573625	1803	221
un copieur mutualisé	221	select	0	1			["Jamais","Rarement","Parfois","Fréquemment"]		1	0	4	1	b49e2eaa-8ac668dd-6183a0ae85f9e7.67079879	1804	221
Pouvez-vous citer par ordre d’utilisation décroissant, le nom des logiciels que vous utilisez :	221	textarea	0	0					2	0	4	1	b49e2eaa-8ac668dd-6183a0ae865078.59787476	1805	221
Pour téléphoner, indiquer la fréquence d’utilisation :  d'un téléphone qui m’est dédié	221	select	0	1			["Jamais","Rarement","Parfois","Fréquemment","Toujours"]		3	0	4	1	b49e2eaa-8ac668dd-6183a0ae876b03.39697692	1806	221
d'un téléphone fixe disponible pour l’équipe	221	select	0	1			["Jamais","Rarement","Parfois","Fréquemment","Toujours"]		4	0	4	1	b49e2eaa-8ac668dd-6183a0ae87a584.74089737	1807	221
de votre smartphone professionnel	221	select	0	1			["Jamais","Rarement","Parfois","Fréquemment","Toujours"]		5	0	4	1	b49e2eaa-8ac668dd-6183a0ae87dd64.79870073	1808	221
de votre smartphone personnel	221	select	0	1			["Jamais","Rarement","Parfois","Fréquemment","Toujours"]		6	0	4	1	b49e2eaa-8ac668dd-6183a0ae8833c4.83303336	1809	221
Je gére des appels entrants que je diffuse	221	select	0	1			["Oui","Non"]		7	0	4	1	b49e2eaa-8ac668dd-6183a0ae887088.68125313	1810	221
Autres :	221	text	0	0					16	0	4	1	b49e2eaa-8ac668dd-6183a0ae88b5a6.49529724	1811	221
Intitulé de l'activité	233	text	0	0					0	0	4	1	b49e2eaa-8ac668dd-6192028d4f7367.77155984	1882	233
Finalité 1	233	text	0	0			Informer sur les activités de l'organisme\
Mesurer l'audience		1	0	4	1	b49e2eaa-8ac668dd-6192028d514b86.90238673	1883	233
Responsable(s) du traitement et rédacteur(s) de la fiche	233	actor	0	0	[]				6	0	4	1	b49e2eaa-8ac668dd-6192028d536151.90319926	1884	233
Finalité 2	233	text	0	0					2	0	4	2	b49e2eaa-8ac668dd-6192028d53e672.11496861	1885	233
Finalité 3	233	text	0	0					3	0	4	2	b49e2eaa-8ac668dd-6192028d55c368.22532132	1886	233
Finalité 4	233	text	0	0					4	0	4	2	b49e2eaa-8ac668dd-6192028d574ab2.24415232	1887	233
Finalité 5	233	text	0	0					5	0	4	2	b49e2eaa-8ac668dd-6192028d58dd58.08031854	1888	233
Fondement de la licéité	234	multiselect	0	0	[""]		["Consentement (Art 6.1a &#38; 7)","Exécution d'un contrat, charte ou politique (Art 6.1b)","Obligation légale, Tâche intérêt public (6.1c&#38;e)","Intérêts légitimes (6.1f)","Intérêts vitaux, autorité pub. (6.1d)"]		0	0	4	1	b49e2eaa-8ac668dd-6192028d5af334.50286867	1889	234
Bases juridiques du traitement (loi, règlement, charte, contrat)	234	text	0	0					1	0	4	1	b49e2eaa-8ac668dd-6192028d5bbc12.80452533	1890	234
Droit à l'oubli : durées de conservation avant effacement des données actives et archives ?	235	text	0	0	données actives : 3 ans après la dernière communication | archives : pas d\\'archives ou 10 ans après la transaction...				6	0	4	1	b49e2eaa-8ac668dd-6192028d5d70c8.87890604	1891	235
Eléments fournis par l'organisme pour informer les personnes sur leurs droits	235	text	0	0					0	0	4	1	b49e2eaa-8ac668dd-6192028d5e8438.12985510	1892	235
Par quelle méthode le consentement est recueilli ?	235	multiselect	0	0	[""]		["pas de recueil","obligation légale","simple information","acceptation des CGV ou PCD lors d'un achat ou d'une souscription","signature d'un contrat","signature des CGV ou PCD","signature d'un consentement","case à cocher obligatoire \\"j'ai lu et j'accepte\\" sur formulaire","case à cocher facultative sur formulaire","en cliquant sur le bouton de validation du bandeau \\/ formulaire","récupération d'un double opt'in"]		1	0	4	1	b49e2eaa-8ac668dd-6192028d5fa4b5.73974666	1893	235
Lieu de stockage du consentement	235	glpiselect	0	0	0	Software			2	0	4	1	b49e2eaa-8ac668dd-6192028d605ca7.14389372	1894	235
Opposition, suppression, restitution, délégation : règles de gestion mises en place ?	235	text	0	0	opposition : pas de besoin ou case à cocher pour refus de communication | suppression : manuelle | restitution : manuelle | délégation : pas de procédure				7	0	4	1	b49e2eaa-8ac668dd-6192028d609e37.82953003	1895	235
Droits exercables par les personnes	235	multiselect	0	0	[""]		["accès","rectification","effacement","limitation","opposition","portabilité"]		4	0	4	1	b49e2eaa-8ac668dd-6192028d61b4f3.66305920	1896	235
Comment les personnes concernées peuvent-elles exercer ces droits ?	235	text	0	0	Opposition : pas d\\'autres traitements à opposer |  suppression : sur demande express par mail | restitution : sur demande express par mail | délégation : elle transmettent leur login-MDP				8	0	4	1	b49e2eaa-8ac668dd-6192028d627295.86191993	1897	235
Droit d'accès et de correction : moyens fournis par l'organisme	235	text	0	0	accès : non prévu ou via un compte en ligne ou en en faisant la demande par mail | correction : non prévu ou via un compte web ou en faisant la demande par mail				5	0	4	1	b49e2eaa-8ac668dd-6192028d6383e6.94147132	1898	235
Lieu de stockage du consentement	235	glpiselect	0	0	0	Software			3	0	4	2	b49e2eaa-8ac668dd-6192028d649842.82304637	1899	235
Comment les données de collecte sont intégrées dans le système d'information	236	multiselect	0	0	[""]		["---","Saisie manuelle dans logiciel (base de données)","scan de documents papier","stockage du mail et des pièces jointes","enregistrement du mail et\\/ou pièces jointes","constitution et enregistrement d'un fichier","montage, enregistrement d'un fichier image ou vidéo","enregistrement du son","automatique (via la saisie de la personne)","automatique (via le capteur, le journal)","classement des documents papier (classeur, boites archives)","pas d'intégration"]		0	0	4	1	b49e2eaa-8ac668dd-6192028d659891.92226513	1900	236
Support de stockage : fichiers, mails, progiciels, papier	236	glpiselect	0	0	0	Software			1	0	4	1	b49e2eaa-8ac668dd-6192028d665680.85210647	1901	236
Support d'archivage	236	glpiselect	0	0	0	Software			6	0	4	1	b49e2eaa-8ac668dd-6192028d669d04.13531738	1902	236
Support de sauvegarde	236	glpiselect	0	0	0	Software			8	0	4	1	b49e2eaa-8ac668dd-6192028d66dfb2.73420516	1903	236
Indiquez si il y transfert hors UE ?	236	multiselect	0	0	["non"]		["oui","non"]		9	0	4	1	b49e2eaa-8ac668dd-6192028d6739b3.22786774	1904	236
Support de stockage : fichiers, mails, progiciels, papier	236	glpiselect	0	0	0	Software			2	0	4	2	b49e2eaa-8ac668dd-6192028d6810a4.91480962	1905	236
Support de stockage : fichiers, mails, progiciels, papier	236	glpiselect	0	0	0	Software			3	0	4	2	b49e2eaa-8ac668dd-6192028d68a002.76948650	1906	236
Support de stockage : fichiers, mails, progiciels, papier	236	glpiselect	0	0	0	Software			4	0	4	2	b49e2eaa-8ac668dd-6192028d694f23.32998546	1907	236
Support d'archivage	236	glpiselect	0	0	0	Software			7	0	4	2	b49e2eaa-8ac668dd-6192028d69e452.13860989	1908	236
Support de stockage : fichiers, mails, progiciels, papier	236	glpiselect	0	0	0	Software			5	0	4	2	b49e2eaa-8ac668dd-6192028d6a9416.59523413	1909	236
Service traitant les données	237	glpiselect	0	0	0	Group			0	0	4	1	b49e2eaa-8ac668dd-6192028d6b9f16.09509272	1910	237
Sous-traitants pour traitement conjoint	237	glpiselect	0	0	0	Supplier			3	0	4	1	b49e2eaa-8ac668dd-6192028d6c00e2.04053157	1911	237
Service pouvant recevoir/lire l'information	237	glpiselect	0	0	0	Group			6	0	4	1	b49e2eaa-8ac668dd-6192028d6c55f9.81982161	1912	237
Autres tiers pouvant recevoir ces informations (précisions sur ce transfert) 	237	text	0	0					9	0	4	1	b49e2eaa-8ac668dd-6192028d6c9ce7.10989348	1913	237
Sous-traitants pour traitement conjoint	237	glpiselect	0	0	0	Supplier			4	0	4	2	b49e2eaa-8ac668dd-6192028d6dc3e1.87595846	1914	237
Sous-traitants pour traitement conjoint	237	glpiselect	0	0	0	Supplier			5	0	4	2	b49e2eaa-8ac668dd-6192028d6e6a94.73645857	1915	237
Service pouvant recevoir/lire l'information	237	glpiselect	0	0	0	Group			7	0	4	2	b49e2eaa-8ac668dd-6192028d6f09a1.44895835	1916	237
Service pouvant recevoir/lire l'information	237	glpiselect	0	0	0	Group			8	0	4	2	b49e2eaa-8ac668dd-6192028d6f9cb5.37473379	1917	237
Autre service traitant les données	237	glpiselect	0	0	0	Group			1	0	4	2	b49e2eaa-8ac668dd-6192028d7041a4.09651528	1918	237
Autre service traitant les données	237	glpiselect	0	0	0	Group			2	0	4	2	b49e2eaa-8ac668dd-6192028d70e827.45085453	1919	237
1 - Catégories de personnes concernées	238	text	0	0				&lt;p&gt;Tout Public, internautes, la personne enregistrée, prospects, client, donneurs d'ordres, employés, partenaires...&lt;/p&gt;	0	0	4	1	b49e2eaa-8ac668dd-6192028d720067.91894154	1920	238
1 - Données traitées, obligatoires et facultatives ()	238	text	0	0				&lt;p&gt;données d'identifiants, caractéristiques personnelles, données d'activités, entourage &amp; relations, relations, données économiques ou financières, données sensibles, données RH&lt;/p&gt;	1	0	4	1	b49e2eaa-8ac668dd-6192028d7330e1.04022584	1921	238
2 - Catégories de personnes concernées	238	text	0	0					2	0	4	2	b49e2eaa-8ac668dd-6192028d745da5.77476116	1922	238
2 - Données traitées	238	text	0	0					3	0	4	2	b49e2eaa-8ac668dd-6192028d75fec4.50027984	1923	238
3 - Catégories de personnes concernées	238	text	0	0					4	0	4	2	b49e2eaa-8ac668dd-6192028d77d587.67461449	1924	238
3 - Données traitées	238	text	0	0					5	0	4	2	b49e2eaa-8ac668dd-6192028d7951a6.05822523	1925	238
4 - Catégories de personnes concernées	238	text	0	0					6	0	4	2	b49e2eaa-8ac668dd-6192028d7b01d0.84037495	1926	238
4 - Données traitées	238	text	0	0					7	0	4	2	b49e2eaa-8ac668dd-6192028d7c8c14.40551279	1927	238
Selon vous, quels impacts possibles sur les personnes en cas de violation (indisponibilité, accès illégitime, destruction)	239	multiselect	0	0	[]		["---","perte de contrôle sur leurs données personnelles","perte de l'accès à leurs données personnelles","limitation de leurs droits sur les données","discrimination","vol d'identité, usurpation","fraude par ré-utilisation d'identifiants volés","fraude entraînant une perte financière","atteinte au droit du secret de la correspondance","atteinte au droit au secret de la vie privé (vie familiale, fréquentations, image, navigation web, achats, non fichage)","atteinte à la liberté d'expression","atteinte à la réputation, diffamation","personne stigmatisée, détérioration du climat social","atteinte au secret professionnel","réutilisation des données pour publicités ciblées ou profilage","exclusion professionnelle ou sociale","perte de données clientèle","atteinte à la protection du savoir-faire de l'organisme","perte de preuves","levée non autorisée de pseudonymisation","violation secret médical","prise en charge médicale non adéquate","autres"]		2	0	4	1	b49e2eaa-8ac668dd-6192028d7e4cd8.18869505	1928	239
En fonction des impacts cités, comment qualifieriez-vous le niveau de gravité  ? 	239	multiselect	0	0	[]		["1. Negligeable (données personnelles)","2. Limité (données vue comme sensibles)","3. Important (données sensibles)","4. Maximal (données sensibles)","Etude d'impact (PIA) nécessaire"]		3	0	4	1	b49e2eaa-8ac668dd-6192028d7f11c7.66625143	1929	239
Quantité de personnes concernées (actives, archives), fréquence d'ajout de personnes	239	text	0	0	nbre de fiches actives : ?? | nbre de fiches archives : ?? | nb nouvelle personnes par an : ??				0	0	4	1	b49e2eaa-8ac668dd-6192028d7fd345.38505757	1930	239
Données concernées : sont-elles sensibles ou pouvant être ressenties comme tel ?	239	multiselect	0	0	[""]		["oui","non"]		1	0	4	1	b49e2eaa-8ac668dd-6192028d80f314.54057357	1931	239
Vraisemblance du risque : selon le niveau de protection des données (vulnérabilité), comment estimez-vous la probabilité d'une violation ?	239	multiselect	0	0	[]		["1. négligeable","2. limité","3. important","4. maximal"]		4	0	4	1	b49e2eaa-8ac668dd-6192028d81c4a3.32102695	1932	239
Obtention des données : médias et support de réception de la collecte	240	multiselect	0	0	[""]		["---","informel (information orale)","informel (lecture, recherche internet ou autres)","formulaire papier + signature manuscrite","document(s) papier","email","fichier pdf","fichier datas ou base de données","photographie","film","fichier son","formulaire web avec simple validation","formulaire web + double optin","formulaire web avec signature numérique","saisie directe dans base de données","journal d'événement (logs)","cookie ou technologie similaire","capteur (position, t°, moment, ...)","autre"]		0	0	4	1	b49e2eaa-8ac668dd-6192028d838ab6.28709877	1933	240
Émetteur -> canal (processus) -> récepteur	240	text	0	0				&lt;p&gt;Par exemple : internaute-&gt;formulaire-&gt;marketing ou client-&gt;signature BL-&gt;service logistique &lt;/p&gt;	1	0	4	1	b49e2eaa-8ac668dd-6192028d844040.37902215	1934	240
Quels sont les procédures (internes) ou référentiels (externes) applicables ?	241	text	0	0	---				1	0	4	1	b49e2eaa-8ac668dd-6192028d861814.83071665	1935	241
Documents, copies d'écran, processus illustrant les interfaces de traitement ?	241	checkboxes	0	1	[]		["Oui"]		4	0	4	1	b49e2eaa-8ac668dd-6192028d877484.63301181	1936	241
Documents, photos, copies d'écran, procédures illustrant la collecte ?	241	checkboxes	0	0	[]		["Oui"]		2	0	4	1	b49e2eaa-8ac668dd-6192028d8828f8.77939989	1937	241
Uploader les documents, photos, copies d'écran illustrant la collecte	241	file	0	0					3	0	4	2	b49e2eaa-8ac668dd-6192028d890312.00409389	1938	241
Décrire le processus tel que pratiqué ; indiquer la fréquence d'usage 	241	textarea	0	0	&lt;p&gt;&lt;strong&gt;Déroulement du processus&lt;/strong&gt; : &lt;/p&gt;&lt;p&gt;&lt;strong&gt;Fréquence de ce processus&lt;/strong&gt; : &lt;/p&gt;				0	0	4	1	b49e2eaa-8ac668dd-6192028d89b0a4.79289967	1939	241
Uploader les documents, copies d'écran, processus illustrant les interfaces de traitements	241	file	0	0					5	0	4	2	b49e2eaa-8ac668dd-6192028d8af1d7.14693351	1940	241
Votre prénom, nom et numéro de téléphone	666	text	1	0				&lt;p&gt;Conformément au règlement, nous nous réservons le droit de procéder à des vérifications plus approfondies, par exemple en effectuant un appel vocal ou en vous demandant une preuve d'identité &lt;/p&gt;	0	0	4	1	b49e2eaa-8ac668dd-6200d220cd88f3.49502915	4930	666
Fichier(s) à joindre motivant la demande	666	file	0	0	[]				2	0	4	2	b49e2eaa-8ac668dd-6200d220cf64c4.91380916	4931	666
Votre adresse mail	666	email	1	0				&lt;p&gt;Pour prendre en compte cotre demande et garantir la confidentialité des données, nous vous enverrons un code unique afin de vérifier votre identité&lt;/p&gt;	1	0	4	1	b49e2eaa-8ac668dd-6200d220cfafd7.15328540	4932	666
Engagement de sincérité et de confidentialité	666	checkboxes	1	0	[]		["Je certifie la sincérité des informations fournies et m'engage par la présente à faire un usage respectueux des données récupérées et à garder confidentielles toutes données qui pourraient concerner d'autres personnes ; je suis informé que toutes les données effacées ne pourront être récupérées"]		3	0	4	1	b49e2eaa-8ac668dd-6200d220d02a20.92573822	4933	666
Délai réponse	666	description	0	0				&lt;p&gt;Vous voudrez bien me faire parvenir votre réponse dans les meilleurs délais et au plus tard dans un délai d’un mois à compter de la réception de ma demande (article 12.3 de la loi RGPD).&lt;/p&gt;&lt;p&gt;Je vous prie d'agréer, Madame, Monsieur, l'expression de mes salutations distinguées.&lt;/p&gt;	4	0	4	1	b49e2eaa-8ac668dd-6200d220d12358.23219244	4934	666
Mon droit d’accès à mes données à caractère personnel (art. 12 et 15)	667	checkboxes	0	0	[]		["Pouvez vous me confirmer les données me concernant qui font l'objet d'un traitement par votre organisme,","les consentements que je vous ai fournis,","les sous-traitants à qui vous avez transmis mes données","les lieux où se trouvent stockées mes données (UE \\/ hors UE)"]		0	0	4	1	b49e2eaa-8ac668dd-6200d220d25e81.51123093	4935	667
Mon droit à la rectification (art. 16) 	667	checkboxes	0	0	[]		["Merci de modifier dans votre système les éléments suivants :"]		1	0	4	1	b49e2eaa-8ac668dd-6200d220d34cd9.49294140	4936	667
Vous pouvez préciser votre demande ou les traitements concernés	667	textarea	0	0					11	0	4	1	b49e2eaa-8ac668dd-6200d220d43f75.33102736	4937	667
Mon droit à la limitation (art.18)	667	checkboxes	0	0	[]		["Je conteste l’utilisation ou l'exactitude des données en votre possession et vous demande d’en geler l’exploitation dans l’attente d’un examen ou du règlement d’un litige"]		4	0	4	1	b49e2eaa-8ac668dd-6200d220d583e6.74166930	4938	667
Mon droit à la portabilité (art. 20)	667	checkboxes	0	0	[]		["Merci de me transmettre dans un format « lisible par machine » l’ensemble des données collectées (à l’exception des donnés inférées, conformément au règlement)"]		5	0	4	1	b49e2eaa-8ac668dd-6200d220d66b64.34205941	4939	667
Mon droit à l’oubli (art. 17)	667	checkboxes	0	0	[]		["Merci d’effacer de votre système d’information toutes les données me concernant, à l’exception de celles strictement nécessaires à l’exécution des contrats qui nous lient et à vos obligations légales (fiscales, sociales…)"]		3	0	4	1	b49e2eaa-8ac668dd-6200d220d73750.28772285	4940	667
Subrogation (art. 12)	667	checkboxes	0	0	[]		["Je vous informe qu’en cas de décès, je désigne la personne ci-après qui subrogera les droits sur mes données"]		7	0	4	1	b49e2eaa-8ac668dd-6200d220d81524.06992160	4941	667
Signaler une violation	667	checkboxes	0	0	[""]		["Je vous informe par la présente que je pense que certaines de mes données ont été diffusées ; je vous indique les circonstances et les données concernées"]		9	0	4	1	b49e2eaa-8ac668dd-6200d220d8e477.86321872	4942	667
Circonstances de la violation	667	textarea	0	0					10	0	4	2	b49e2eaa-8ac668dd-6200d220d99983.45872330	4943	667
Subrogation, désignation de la personne (nom, courriel, si besoin adresse et téléphone)	667	text	0	0					8	0	4	2	b49e2eaa-8ac668dd-6200d220dbbfe2.85117703	4944	667
Eléments existants -> modifications à faire	667	textarea	0	0			Je vous informe de la modification des éléments suivants :		2	0	4	2	b49e2eaa-8ac668dd-6200d220dd7dd9.94786408	4945	667
Mon droit à l'opposition (art. 21)	667	checkboxes	0	0	[]		["je souhaite retirer mon consentement, ou m’opposer aux traitements suivants, auxquels j’avais donné mon consentement :"]		6	0	4	1	b49e2eaa-8ac668dd-6200d220df0dc0.01264756	4946	667
